object_id,field,field_group,value,certainty,source_id,locator
IBI-C637C068095A,catalogue_language_codes,language,heb,reported,SRC-F10F0651AE14,MMS 997008712544305171
IBI-C637C068095A,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-F10F0651AE14,MMS 997008712544305171
IBI-C637C068095A,dating,dating,400–899 CE,reported,SRC-F10F0651AE14,MMS 997008712544305171
IBI-C637C068095A,dimensions,dimensions,Height 66 mm; source field ‘הקף’ 175 mm,reported,SRC-F10F0651AE14,MMS 997008712544305171
IBI-C64F25E8FE6E,inscription_language,language,Mandaic,reported,SRC-72D809FB4249,text 080M; section pp. 103–146
IBI-C66B96611012,script,script,Pseudo-script,reported,SRC-72D809FB4249,text 142Ps; section pp. 150–162
IBI-C6C1AF3BCF87,current_location,location,Penn Museum,reported,SRC-B77B1B8DBC8E,https://collections.penn.museum/collections/object/303320
IBI-C6C1AF3BCF87,material,material,Ceramic; Ink,reported,SRC-B77B1B8DBC8E,https://collections.penn.museum/collections/object/303320
IBI-C6C8937ACF81,current_location,location,Penn Museum,reported,SRC-CC42C0B57D63,https://collections.penn.museum/collections/object/125190
IBI-C6C8937ACF81,material,material,Ceramic; Ink; Bitumen,reported,SRC-CC42C0B57D63,https://collections.penn.museum/collections/object/125190
IBI-C6D59D673FF8,inscription_language,language,Aramaic,reported,SRC-72D809FB4249,text 029A; section pp. 43–102
IBI-C6E5B1BD164C,inscription_language,language,Aramaic,reported,SRC-72D809FB4249,text 062A; section pp. 43–102
IBI-C72C7FD3CDDD,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM058A
IBI-C73FC32015BC,client,client,Children of Eboi and their families,reported,SRC-83A3DFDE7924,"p. 161, M45"
IBI-C73FC32015BC,current_or_reported_collection,location,Shlomo Moussaieff Collection,reported,SRC-83A3DFDE7924,"p. 161, M45"
IBI-C73FC32015BC,inscription_language,language,Mandaic,reported,SRC-83A3DFDE7924,"p. 161, M45"
IBI-C73FC32015BC,line_count,text_form,16,reported,SRC-83A3DFDE7924,"p. 161, M45"
IBI-C73FC32015BC,script,script,Mandaic,reported,SRC-83A3DFDE7924,"p. 161, M45"
IBI-C7402DE65953,biblical_quotation,biblical_intertexts,Zechariah 3:2,reported,SRC-C54888E36130,MS 2053/196 context: MS 2053/195
IBI-C7402DE65953,current_location,location,The Schøyen Collection,reported,SRC-C54888E36130,MS 2053/196 context: MS 2053/195
IBI-C757E352890A,condition,condition,fragmentary,reported,SRC-3A8095B6D794,index entry BM016A
IBI-C781F00363AA,current_location,location,Penn Museum,reported,SRC-158756DB402D,https://collections.penn.museum/collections/object/256455
IBI-C781F00363AA,material,material,Ceramic; Ink,reported,SRC-158756DB402D,https://collections.penn.museum/collections/object/256455
IBI-C7A7DEBCC1FE,current_location,location,Penn Museum,reported,SRC-76E6A8834112,https://collections.penn.museum/collections/object/67590
IBI-C7A7DEBCC1FE,material,material,Ceramic; Ink,reported,SRC-76E6A8834112,https://collections.penn.museum/collections/object/67590
IBI-C7EBF3D2A4C3,current_location,location,Penn Museum,reported,SRC-B93E616D7657,https://collections.penn.museum/collections/object/50873
IBI-C7EBF3D2A4C3,material,material,Ceramic; Ink,reported,SRC-B93E616D7657,https://collections.penn.museum/collections/object/50873
IBI-C8B0B8A4E26E,biblical_quotations,biblical_intertexts,"[""Deut. 6.4"", ""Zech. 3.2"", ""Ps. 91.1""]",reported,SRC-73C44B143A9D,"p. 162, distribution table, Schwab 1891: 592"
IBI-C8B0B8A4E26E,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 162, distribution table, Schwab 1891: 592"
IBI-C8B395024F41,current_location,location,"Loyola Marymount University Archaeology Museum, Los Angeles",reported,SRC-16E6FD74D61C,"project page, bowl 2 of 4"
IBI-C8B395024F41,dating,dating,circa 5th–6th centuries CE,reported,SRC-16E6FD74D61C,"project page, bowl 2 of 4"
IBI-C8B395024F41,material,material,Terracotta,reported,SRC-16E6FD74D61C,"project page, bowl 2 of 4"
IBI-C8BAC4677D5B,dating,dating,6th–8th century CE,reported,SRC-1B1888AA7E76,inventory 8324
IBI-C8BAC4677D5B,dimensions,dimensions,18.4 cm diameter,reported,SRC-1B1888AA7E76,inventory 8324
IBI-C8BAC4677D5B,inscription_language,language,Judeo-Aramaic,reported,SRC-1B1888AA7E76,inventory 8324
IBI-C8BAC4677D5B,line_count,text_form,11 interior lines and 1 exterior line,reported,SRC-1B1888AA7E76,inventory 8324
IBI-C8BAC4677D5B,provenance,provenance,Formerly an American private collection,reported,SRC-1B1888AA7E76,inventory 8324
IBI-C949656D3227,current_location,location,Penn Museum,reported,SRC-4073787EE0F2,https://collections.penn.museum/collections/object/121107
IBI-C949656D3227,material,material,Ceramic; Ink,reported,SRC-4073787EE0F2,https://collections.penn.museum/collections/object/121107
IBI-C9C76391BEAB,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-29
IBI-C9C76391BEAB,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-29
IBI-C9C76391BEAB,period,dating,Late-Post Sasanian,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-29
IBI-C9C76391BEAB,production_place,provenance,Made in: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1980-0415-29
IBI-C9CBD8EB2190,current_location,location,"British Museum, London",reported,SRC-195B6B6E19A1,pp. 159–165
IBI-C9CBD8EB2190,inscription_language,language,Talmudic Aramaic / Jewish Babylonian Aramaic,reported,SRC-195B6B6E19A1,pp. 159–165
IBI-CAA61F73F4A4,catalogue_language_codes,language,heb,reported,SRC-A39344A6C148,MMS 997008712408105171
IBI-CAA61F73F4A4,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-A39344A6C148,MMS 997008712408105171
IBI-CAA61F73F4A4,dating,dating,400–899 CE,reported,SRC-A39344A6C148,MMS 997008712408105171
IBI-CAA61F73F4A4,dimensions,dimensions,Height 70 mm; source field ‘הקף’ 150 mm,reported,SRC-A39344A6C148,MMS 997008712408105171
IBI-CABF45C2E51C,current_location,location,Penn Museum,reported,SRC-8D6EF06C7096,https://collections.penn.museum/collections/object/316265
IBI-CABF45C2E51C,material,material,Ceramic; Ink,reported,SRC-8D6EF06C7096,https://collections.penn.museum/collections/object/316265
IBI-CB14A813E4B6,current_location,location,Penn Museum,reported,SRC-3AFA40D331F9,https://collections.penn.museum/collections/object/265281
IBI-CB14A813E4B6,material,material,Ceramic; Ink,reported,SRC-3AFA40D331F9,https://collections.penn.museum/collections/object/265281
IBI-CBB3B78774C0,catalogue_language_codes,language,heb,reported,SRC-805E0E81051E,MMS 997008712409705171
IBI-CBB3B78774C0,current_location,location,"National Library of Israel, Jerusalem",reported,SRC-805E0E81051E,MMS 997008712409705171
IBI-CBB3B78774C0,dating,dating,400–899 CE,reported,SRC-805E0E81051E,MMS 997008712409705171
IBI-CBB3B78774C0,dimensions,dimensions,Height 68 mm; source field ‘הקף’ 179 mm,reported,SRC-805E0E81051E,MMS 997008712409705171
IBI-CC392D32764E,biblical_quotations,biblical_intertexts,"[""Isa. 45.2""]",reported,SRC-73C44B143A9D,"p. 155, distribution table, M 155"
IBI-CC392D32764E,current_or_reported_collection,location,Moussaieff Collection,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 155"
IBI-CC392D32764E,inscription_language,language,Jewish Babylonian Aramaic,reported,SRC-73C44B143A9D,"p. 155, distribution table, M 155"
IBI-CCC8B14D56EA,client,client,Aynah daughter of Ahatadon,reported,SRC-4CF084A3C54D,object W_1886-0109-5
IBI-CCC8B14D56EA,condition,condition,Fair; repaired,reported,SRC-4CF084A3C54D,object W_1886-0109-5
IBI-CCC8B14D56EA,current_location,location,The British Museum,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-5
IBI-CCC8B14D56EA,current_location,location,The British Museum,reported,SRC-4CF084A3C54D,object W_1886-0109-5
IBI-CCC8B14D56EA,dating,dating,6thC–8thC,reported,SRC-4CF084A3C54D,object W_1886-0109-5
IBI-CCC8B14D56EA,dating,dating,6thC-8thC,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-5
IBI-CCC8B14D56EA,dimensions,dimensions,Diameter 13.70 cm; depth 5.70 cm,reported,SRC-4CF084A3C54D,object W_1886-0109-5
IBI-CCC8B14D56EA,findspot,provenance,Iraq,reported,SRC-4CF084A3C54D,object W_1886-0109-5
IBI-CCC8B14D56EA,findspot,provenance,Excavated/Findspot: Iraq,reported,SRC-3D4B57D27A24,Related objects: 1886-0109-5
