identity_id,canonical_object_id,member_ids,display_name,record_status,member_count,source_count,appearance_count,completeness_score,content_completeness,reading_score
IDENT-9A21342C5663,IBI-9A21342C5663,"[""IBI-9A21342C5663""]",Apotropaic index MS2053/258,candidate,1,1,1,0,0,0
IDENT-9A362DCF2CFA,IBI-9A362DCF2CFA,"[""IBI-9A362DCF2CFA""]",Matenadaran MS 132,confirmed,1,1,1,3,3,5
IDENT-9A53997D1CD3,IBI-9A53997D1CD3,"[""IBI-9A53997D1CD3""]",Wolf 69,probable,1,1,1,2,2,1
IDENT-9A5BAF49A18E,IBI-9A5BAF49A18E,"[""IBI-9A5BAF49A18E""]",British Museum 108819: incantation bowl,probable,1,1,1,3,0,0
IDENT-9AB5883DFA15,IBI-9AB5883DFA15,"[""IBI-9AB5883DFA15""]",Isbell 42,probable,1,1,1,1,1,1
IDENT-9AC8BF7669C1,IBI-9AC8BF7669C1,"[""IBI-9AC8BF7669C1""]",Penn B16064: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9B0CE6A4F4DE,IBI-9B0CE6A4F4DE,"[""IBI-9B0CE6A4F4DE""]",Penn B16061: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9B6BD36CC471,IBI-9B6BD36CC471,"[""IBI-9B6BD36CC471""]",Apollo catalogue 10068 lot 272,candidate,1,1,1,3,0,0
IDENT-9BBDC3BD6086,IBI-9BBDC3BD6086,"[""IBI-9BBDC3BD6086""]",Penn 85-48-903: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9BC4FB520566,IBI-9BC4FB520566,"[""IBI-9BC4FB520566""]",NLI incantation bowl 3 (Ms. Heb. 9467.5),confirmed,1,1,1,4,0,0
IDENT-9BF942623298,IBI-9BF942623298,"[""IBI-9BF942623298""]",JBA 03,probable,1,1,1,2,1,1
IDENT-9C0310AAA82F,IBI-9C0310AAA82F,"[""IBI-9C0310AAA82F""]",Apotropaic index MS1928/43,candidate,1,1,1,0,0,0
IDENT-9C4A68654295,IBI-9C4A68654295,"[""IBI-9C4A68654295""]",Penn B6338: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9C59F4B49756,IBI-9C59F4B49756,"[""IBI-9C59F4B49756""]",NLI incantation bowl 70 (Ms. Heb. 9467.108),confirmed,1,1,1,4,0,0
IDENT-9C67725EA308,IBI-9C67725EA308,"[""IBI-9C67725EA308""]",NLI incantation bowl 121 (Ms. Heb. 9467.87),confirmed,1,1,1,4,0,0
IDENT-9C7F41866630,IBI-9C7F41866630,"[""IBI-9C7F41866630""]",NLI incantation bowl 4 (Ms. Heb. 9467.7),confirmed,1,1,1,4,0,0
IDENT-9CDD9096F957,IBI-9CDD9096F957,"[""IBI-9CDD9096F957""]","M59, Jewish Babylonian Aramaic bowl for Ardoi son of Kirkshidukh",probable,1,1,1,3,4,8
IDENT-9D13CDD62235,IBI-DC36E80A1951,"[""IBI-9D13CDD62235"", ""IBI-DC36E80A1951""]",CBS 9005,probable,2,2,2,7,2,7
IDENT-9D21947B0388,IBI-9D21947B0388,"[""IBI-9D21947B0388""]",Schwab N (Dieulafoy Susiana bowl),probable,1,2,2,2,2,1
IDENT-9D49C1678C2B,IBI-9D49C1678C2B,"[""IBI-9D49C1678C2B""]",British Museum 117824: incantation bowl,probable,1,1,1,3,0,0
IDENT-9D5B4D1848CD,IBI-9D5B4D1848CD,"[""IBI-9D5B4D1848CD""]",Apotropaic index MS1927/25,candidate,1,1,1,0,0,0
IDENT-9D6F9874FF25,IBI-9D6F9874FF25,"[""IBI-9D6F9874FF25""]",Penn B16104: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9D7CBB46A6A3,IBI-9D7CBB46A6A3,"[""IBI-9D7CBB46A6A3""]",078M,probable,1,1,1,1,0,0
IDENT-9D8D10B24135,IBI-9D8D10B24135,"[""IBI-9D8D10B24135""]",NLI incantation bowl 124 (Ms. Heb. 9467.99),confirmed,1,1,1,4,0,0
IDENT-9D9670FD6A9E,IBI-9D9670FD6A9E,"[""IBI-9D9670FD6A9E""]",Penn B16053: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9DCF4B5EF070,IBI-9DCF4B5EF070,"[""IBI-9DCF4B5EF070""]",NLI incantation bowl 128 (Ms. Heb. 9467.115),confirmed,1,1,1,4,0,0
IDENT-9E5647B804C4,IBI-9E5647B804C4,"[""IBI-9E5647B804C4""]",Apotropaic index C10-119,candidate,1,1,1,0,0,0
IDENT-9E632A3F0295,IBI-9E632A3F0295,"[""IBI-9E632A3F0295""]",M 102,probable,1,1,1,2,1,1
IDENT-9E6B264AC989,IBI-9E6B264AC989,"[""IBI-9E6B264AC989""]",Penn B16004: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9EBAA35D18D9,IBI-9EBAA35D18D9,"[""IBI-9EBAA35D18D9""]",Penn B8697: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-9EE64471DAEA,IBI-9EE64471DAEA,"[""IBI-9EE64471DAEA""]",Apotropaic index BM1957-9-25.1,candidate,1,1,1,0,0,0
IDENT-9F0C2BC5FBC8,IBI-9F0C2BC5FBC8,"[""IBI-9F0C2BC5FBC8""]","British Museum 1980,0415.31.r: incantation bowl",probable,1,1,1,3,0,0
IDENT-9F61AE8BC0BA,IBI-9F61AE8BC0BA,"[""IBI-9F61AE8BC0BA""]",Penn B13188: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-A0355D42D20C,IBI-A0355D42D20C,"[""IBI-A0355D42D20C""]",Apotropaic index Mous163,candidate,1,1,1,0,0,0
IDENT-A0386665BAC2,IBI-A0386665BAC2,"[""IBI-A0386665BAC2""]",NLI incantation bowl 199 (Ms. Heb. 9467.198),confirmed,1,1,1,4,0,0
IDENT-A085AF4BECE1,IBI-A085AF4BECE1,"[""IBI-A085AF4BECE1""]",Apollo 2026-06-21 lot 1200 component 3,candidate,1,1,1,5,0,0
IDENT-A08C17F9599F,IBI-A08C17F9599F,"[""IBI-A08C17F9599F""]",123Ps,probable,1,1,1,1,0,0
IDENT-A0C31C78E234,IBI-A0C31C78E234,"[""IBI-A0C31C78E234""]",141Ps,probable,1,1,1,1,0,0
IDENT-A11621D03F66,IBI-A11621D03F66,"[""IBI-A11621D03F66""]",JBA 67,probable,1,1,1,2,1,1
IDENT-A13F6AA8742B,IBI-D53390041C26,"[""IBI-A13F6AA8742B"", ""IBI-D53390041C26""]",051A,probable,2,2,2,1,1,0
IDENT-A158055D97DA,IBI-A158055D97DA,"[""IBI-A158055D97DA""]",Apotropaic index MS2053/10,candidate,1,1,1,0,0,0
IDENT-A1994B11CDEF,IBI-A1994B11CDEF,"[""IBI-A1994B11CDEF""]",Apotropaic index Kaufman,candidate,1,1,1,0,0,0
IDENT-A1AA3AE64B09,IBI-A1AA3AE64B09,"[""IBI-A1AA3AE64B09""]",NLI incantation bowl 24 (Ms. Heb. 9467.94),confirmed,1,1,1,4,0,0
IDENT-A2115A007A05,IBI-A2115A007A05,"[""IBI-A2115A007A05""]",124Ps,probable,1,1,1,1,0,0
IDENT-A22328E17FE6,IBI-A22328E17FE6,"[""IBI-A22328E17FE6""]",British Museum 91709: incantation bowl,probable,1,1,1,3,0,0
IDENT-A250EA460C15,IBI-A250EA460C15,"[""IBI-A250EA460C15""]",Apotropaic index MS2053/162,candidate,1,1,1,0,0,0
IDENT-A271E0F86F5D,IBI-A271E0F86F5D,"[""IBI-A271E0F86F5D""]",British Museum 91718: incantation bowl,probable,1,1,1,3,0,0
IDENT-A28AB07607CC,IBI-A28AB07607CC,"[""IBI-A28AB07607CC""]",108M,probable,1,1,1,1,0,0
IDENT-A2A979B37B7A,IBI-A2A979B37B7A,"[""IBI-A2A979B37B7A""]",Penn B2961: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-A2C514D5D255,IBI-E8943A27A06D,"[""IBI-A2C514D5D255"", ""IBI-E8943A27A06D""]",Bodmer Library Geneva no. 51,probable,2,2,2,4,2,2
IDENT-A2DAA0BC88B6,IBI-A2DAA0BC88B6,"[""IBI-A2DAA0BC88B6"", ""IBI-C675E9FE069A""]",C10-116,probable,2,2,2,1,1,1
IDENT-A2E63793BF50,IBI-A2E63793BF50,"[""IBI-A2E63793BF50""]",NLI incantation bowl 108 (Ms. Heb. 9467.33),confirmed,1,1,1,4,0,0
IDENT-A34DB975AEEB,IBI-A34DB975AEEB,"[""IBI-A34DB975AEEB""]",NLI incantation bowl 5 (Ms. Heb. 9467.10),confirmed,1,1,1,4,0,0
IDENT-A35AACF66D9D,IBI-A35AACF66D9D,"[""IBI-A35AACF66D9D""]",NLI incantation bowl 85 (Ms. Heb. 9467.160),confirmed,1,1,1,4,0,0
IDENT-A39549C75B8E,IBI-A39549C75B8E,"[""IBI-A39549C75B8E""]",Penn B6360: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-A3CB298383D2,IBI-A3CB298383D2,"[""IBI-A3CB298383D2""]",Hilprecht Collection HS 3050,confirmed,1,1,1,4,0,0
IDENT-A3F96BE488EA,IBI-A3F96BE488EA,"[""IBI-A3F96BE488EA""]",Schøyen MS 1927/41 (context citation),candidate,1,1,1,1,1,1
IDENT-A4018648241E,IBI-A4018648241E,"[""IBI-A4018648241E""]",Penn B8699: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-A40CFF8CFA46,IBI-A40CFF8CFA46,"[""IBI-A40CFF8CFA46""]",MS 2053/159,probable,1,1,1,2,1,1
IDENT-A41CE27FA5B1,IBI-A41CE27FA5B1,"[""IBI-A41CE27FA5B1""]",NLI incantation bowl 130 (Ms. Heb. 9467.123),confirmed,1,1,1,4,0,0
IDENT-A4764EF0C15E,IBI-A4764EF0C15E,"[""IBI-A4764EF0C15E""]",Apotropaic index Mous108,candidate,1,1,1,0,0,0
IDENT-A47920BF4C4D,IBI-A47920BF4C4D,"[""IBI-A47920BF4C4D""]",M 4,probable,1,1,1,2,1,1
IDENT-A48BB612BD37,IBI-A48BB612BD37,"[""IBI-A48BB612BD37""]",NLI incantation bowl 163 (Ms. Heb. 9467.54),confirmed,1,1,1,4,0,0
IDENT-A4D8C4C956A2,IBI-A4D8C4C956A2,"[""IBI-A4D8C4C956A2""]",107M,probable,1,1,1,1,0,0
IDENT-A4F154B0CB2E,IBI-A4F154B0CB2E,"[""IBI-A4F154B0CB2E""]",Museo delle Civiltà IsIAO 5206,confirmed,1,1,1,9,1,7
IDENT-A5148211C7F0,IBI-A5148211C7F0,"[""IBI-A5148211C7F0"", ""IBI-B5001D54F31B""]",059A,probable,2,2,2,1,1,0
IDENT-A5173FAF0C5A,IBI-A5173FAF0C5A,"[""IBI-A5173FAF0C5A""]",NLI incantation bowl 13 (Ms. Heb. 9467.49),confirmed,1,1,1,4,0,0
IDENT-A5812AA4A88B,IBI-A5812AA4A88B,"[""IBI-A5812AA4A88B""]",Penn B13192: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-A5833D9EAB52,IBI-C30A015175D7,"[""IBI-A5833D9EAB52"", ""IBI-C30A015175D7""]",IM 114987,probable,2,2,2,2,3,3
IDENT-A58C2D4572FF,IBI-A58C2D4572FF,"[""IBI-A58C2D4572FF""]",113M,probable,1,1,1,1,0,0
IDENT-A5C2CAEEB322,IBI-A5C2CAEEB322,"[""IBI-A5C2CAEEB322""]",Penn B16092: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-A60287129754,IBI-A60287129754,"[""IBI-A60287129754""]",Apotropaic index AMBB8,candidate,1,1,1,0,0,0
IDENT-A691404B8D7B,IBI-A691404B8D7B,"[""IBI-A691404B8D7B""]",British Museum 91770: incantation bowl,probable,1,1,1,3,0,0
IDENT-A82799547494,IBI-A82799547494,"[""IBI-A82799547494""]",120SY,probable,1,1,1,1,0,0
IDENT-A83BCFF1A88E,IBI-A83BCFF1A88E,"[""IBI-A83BCFF1A88E""]",British Museum 91761: incantation bowl,probable,1,1,1,3,0,0
IDENT-A844BEBAB2D4,IBI-A844BEBAB2D4,"[""IBI-A844BEBAB2D4""]",Penn 85-48-900: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-A89B8D5230A5,IBI-A89B8D5230A5,"[""IBI-A89B8D5230A5""]",Schøyen MS 1927/18 (context citation),candidate,1,1,1,1,1,1
IDENT-A8AC02611953,IBI-A8AC02611953,"[""IBI-A8AC02611953""]","Said Ali Madhloom 14.2 cm incantation-bowl fragment, Jasper52 lot 42",candidate,1,1,1,5,0,0
IDENT-A8BE9F6FA177,IBI-A8BE9F6FA177,"[""IBI-A8BE9F6FA177""]",Hilprecht Collection HS 3034,confirmed,1,1,1,5,3,4
IDENT-A921F581030C,IBI-A921F581030C,"[""IBI-A921F581030C""]",British Museum 91776: incantation bowl,probable,1,1,1,3,0,0
IDENT-A941F1E8B2F0,IBI-A941F1E8B2F0,"[""IBI-A941F1E8B2F0""]",Apotropaic index GorJ,candidate,1,1,1,0,0,0
IDENT-A9469781DBBE,IBI-A9469781DBBE,"[""IBI-A9469781DBBE""]",Isbell 1975 bowl 22,probable,1,1,1,2,2,4
IDENT-A98BC9E6CA54,IBI-A98BC9E6CA54,"[""IBI-A98BC9E6CA54""]",Apotropaic index Mor1,candidate,1,1,1,0,0,0
IDENT-A9F0F3BFB1CC,IBI-A9F0F3BFB1CC,"[""IBI-A9F0F3BFB1CC""]",AMB 12b,probable,1,1,1,1,1,1
IDENT-AA15A1232B1F,IBI-AA15A1232B1F,"[""IBI-AA15A1232B1F""]",ISAC Museum A33980 / 10N-361 A-B,confirmed,1,1,1,6,1,0
IDENT-AA3D4D3C35CC,IBI-AA3D4D3C35CC,"[""IBI-AA3D4D3C35CC""]",Apotropaic index GorF,candidate,1,1,1,0,0,0
IDENT-AA487E5E1C00,IBI-AA487E5E1C00,"[""IBI-AA487E5E1C00""]",NLI Klagsbald donation component 1,candidate,1,1,1,2,0,0
IDENT-AA67AEE8E98C,IBI-AA67AEE8E98C,"[""IBI-AA67AEE8E98C""]",Schwab P (Dieulafoy Susiana bowl),probable,1,2,2,2,2,1
IDENT-AA8DEF952E20,IBI-AA8DEF952E20,"[""IBI-AA8DEF952E20""]",Herman 2021,probable,1,1,1,1,1,1
IDENT-AAAE996F8011,IBI-AAAE996F8011,"[""IBI-AAAE996F8011""]",Penn B13189: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-AB499F10A21D,IBI-AB499F10A21D,"[""IBI-AB499F10A21D""]",Apotropaic index MS1927/47,candidate,1,1,1,0,0,0
IDENT-ABAC40CC7E28,IBI-ABAC40CC7E28,"[""IBI-ABAC40CC7E28""]",Apotropaic index MS2053/83,candidate,1,1,1,0,1,0
IDENT-ABBCB8EAD162,IBI-ABBCB8EAD162,"[""IBI-ABBCB8EAD162""]",Penn B16083: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ABBE8A2E6E8E,IBI-ABBE8A2E6E8E,"[""IBI-ABBE8A2E6E8E""]",106M,probable,1,1,1,1,0,0
IDENT-ABCF1B285071,IBI-ABCF1B285071,"[""IBI-ABCF1B285071""]",Penn B2946: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ABDDBBFDA2B7,IBI-ABDDBBFDA2B7,"[""IBI-ABDDBBFDA2B7""]",Penn B16024: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ABDE8A973358,IBI-ABDE8A973358,"[""IBI-ABDE8A973358"", ""IBI-B76674787AA7"", ""IBI-C4B29A1F2B90""]",CBS 16023,probable,3,3,3,7,2,7
IDENT-AC247E275999,IBI-AC247E275999,"[""IBI-AC247E275999""]",Apotropaic index Gor51A,candidate,1,1,1,0,0,0
IDENT-AC5D219BD84B,IBI-AC5D219BD84B,"[""IBI-AC5D219BD84B""]",Formerly Barakat Collection,probable,1,1,1,2,0,0
IDENT-ACA1B364B420,IBI-ACA1B364B420,"[""IBI-ACA1B364B420""]",NLI incantation bowl 30 (Ms. Heb. 9467.118),confirmed,1,1,1,4,0,0
IDENT-ACAABD6937E2,IBI-ACAABD6937E2,"[""IBI-ACAABD6937E2""]",Penn B2953: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-ACB82EA70EC5,IBI-ACB82EA70EC5,"[""IBI-ACB82EA70EC5""]",NLI incantation bowl 160 (Ms. Heb. 9467.43),confirmed,1,1,1,4,0,0
IDENT-ACEE815450B1,IBI-ACEE815450B1,"[""IBI-ACEE815450B1""]",Penn B16070: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-AD368E360A02,IBI-AD368E360A02,"[""IBI-AD368E360A02""]",Penn B16077: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-AD8EFB15E4A0,IBI-AD8EFB15E4A0,"[""IBI-AD8EFB15E4A0""]",Schøyen Collection MS 1911/2,confirmed,1,1,1,7,2,4
IDENT-AE37F6937004,IBI-E6782748AAC0,"[""IBI-AE37F6937004"", ""IBI-E6782748AAC0""]",052A,probable,2,2,2,1,1,0
IDENT-AE42D05AA4A3,IBI-AE42D05AA4A3,"[""IBI-AE42D05AA4A3""]",Apotropaic index MSFB25,candidate,1,1,1,0,0,0
IDENT-AE52679A7DB6,IBI-AE52679A7DB6,"[""IBI-AE52679A7DB6"", ""IBI-D920A9E3D37F""]",042A,probable,2,2,2,1,0,0
IDENT-AE6ED79D0B9E,IBI-AE6ED79D0B9E,"[""IBI-AE6ED79D0B9E""]",Schøyen MS 2053/66 (context citation),candidate,1,1,1,1,1,1
IDENT-AE853E6EB337,IBI-AE853E6EB337,"[""IBI-AE853E6EB337""]",VA 2509,probable,1,1,1,2,1,1
IDENT-AEB653AF5AB5,IBI-AEB653AF5AB5,"[""IBI-AEB653AF5AB5""]",137Ps,probable,1,1,1,1,0,0
IDENT-AF04A429BAE6,IBI-AF04A429BAE6,"[""IBI-AF04A429BAE6""]",Aaron E,probable,1,1,1,1,1,1
IDENT-AFC832AD66CF,IBI-AFC832AD66CF,"[""IBI-AFC832AD66CF""]",NLI incantation bowl 184 (Ms. Heb. 9467.137),confirmed,1,1,1,4,0,0
IDENT-AFDF57CFF3FF,IBI-AFDF57CFF3FF,"[""IBI-AFDF57CFF3FF""]",NLI incantation bowl 117 (Ms. Heb. 9467.71),confirmed,1,1,1,4,0,0
IDENT-AFEF49A1A7FB,IBI-AFEF49A1A7FB,"[""IBI-AFEF49A1A7FB""]",Penn B16073: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B013DF222B9B,IBI-B013DF222B9B,"[""IBI-B013DF222B9B""]",Hetjens-Museum HM.2003-36,confirmed,1,1,1,5,1,1
IDENT-B03AFE28F0B9,IBI-B03AFE28F0B9,"[""IBI-B03AFE28F0B9""]",NLI incantation bowl 14 (Ms. Heb. 9467.53),confirmed,1,1,1,4,0,0
IDENT-B05ED8D498A4,IBI-B05ED8D498A4,"[""IBI-B05ED8D498A4""]",082M,probable,1,1,1,1,0,0
IDENT-B0928AD8794F,IBI-B0928AD8794F,"[""IBI-B0928AD8794F""]",NLI incantation bowl 100 (Ms. Heb. 9467.88),confirmed,1,1,1,4,0,0
IDENT-B0EE89AC95F3,IBI-B0EE89AC95F3,"[""IBI-B0EE89AC95F3""]",NLI incantation bowl 132 (Ms. Heb. 9467.131),confirmed,1,1,1,4,0,0
IDENT-B0F71190A97E,IBI-B0F71190A97E,"[""IBI-B0F71190A97E""]",090M,probable,1,1,1,1,0,0
IDENT-B169DA581974,IBI-B169DA581974,"[""IBI-B169DA581974"", ""IBI-C72C7FD3CDDD""]",058A,probable,2,2,2,1,1,0
IDENT-B16BA47EFA4E,IBI-B16BA47EFA4E,"[""IBI-B16BA47EFA4E""]",JBA 108,probable,1,1,1,2,1,1
IDENT-B19BB6350226,IBI-B19BB6350226,"[""IBI-B19BB6350226""]",HS 3062,probable,1,1,1,3,0,0
IDENT-B1C3E7EF20DA,IBI-B1C3E7EF20DA,"[""IBI-B1C3E7EF20DA""]",Penn B6346: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B1DB244ADA9C,IBI-B1DB244ADA9C,"[""IBI-B1DB244ADA9C""]",Penn 85-48-901: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B205D4EC9A30,IBI-B205D4EC9A30,"[""IBI-B205D4EC9A30"", ""IBI-BA38256134C5""]",JBA 15,probable,2,3,3,2,3,1
IDENT-B21BBD2D972C,IBI-B21BBD2D972C,"[""IBI-B21BBD2D972C""]",NLI incantation bowl 189 (Ms. Heb. 9467.158),confirmed,1,1,1,4,0,0
IDENT-B26A8CEA33A7,IBI-B26A8CEA33A7,"[""IBI-B26A8CEA33A7""]",Apotropaic index GelD,candidate,1,1,1,0,0,0
IDENT-B26C2EDB70C1,IBI-BAA1A1373E41,"[""IBI-B26C2EDB70C1"", ""IBI-BAA1A1373E41""]",Hilprecht Collection HS 3039,confirmed,2,2,2,6,0,0
IDENT-B27D20C6DBDD,IBI-B27D20C6DBDD,"[""IBI-B27D20C6DBDD""]",NLI incantation bowl 90 (Ms. Heb. 9467.180),confirmed,1,1,1,4,0,0
IDENT-B2B63E5644A3,IBI-B2B63E5644A3,"[""IBI-B2B63E5644A3""]",NLI incantation bowl 61 (Ms. Heb. 9467.72),confirmed,1,1,1,4,0,0
IDENT-B2BDAC53058E,IBI-B2BDAC53058E,"[""IBI-B2BDAC53058E""]",Apotropaic index Gor5,candidate,1,1,1,0,0,0
IDENT-B3373DC80437,IBI-B3373DC80437,"[""IBI-B3373DC80437""]",Penn B2975: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B344613F0FDC,IBI-B344613F0FDC,"[""IBI-B344613F0FDC""]",Penn 85-48-914: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B36E5BE78B3E,IBI-B36E5BE78B3E,"[""IBI-B36E5BE78B3E""]",British Museum 91722: incantation bowl,probable,1,1,1,3,0,0
IDENT-B3CD7FB74C71,IBI-B3CD7FB74C71,"[""IBI-B3CD7FB74C71""]",British Museum 91764: incantation bowl,probable,1,1,1,3,0,0
IDENT-B43401C954BF,IBI-B43401C954BF,"[""IBI-B43401C954BF""]",105M,probable,1,1,1,1,0,0
IDENT-B475D78A6EA0,IBI-B475D78A6EA0,"[""IBI-B475D78A6EA0""]",Penn B2924: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B4B929069FC4,IBI-B4B929069FC4,"[""IBI-B4B929069FC4""]","British Museum 1980,0415.31.b: incantation bowl",probable,1,1,1,3,0,0
IDENT-B4F1979F5412,IBI-B4F1979F5412,"[""IBI-B4F1979F5412""]","British Museum 1980,0415.31.c: incantation bowl",probable,1,1,1,3,0,0
IDENT-B4F65386FB8A,IBI-B4F65386FB8A,"[""IBI-B4F65386FB8A""]",Penn B6364: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-B5772A1804A9,IBI-B5772A1804A9,"[""IBI-B5772A1804A9""]",JNF 153,probable,1,1,1,1,2,1
IDENT-B5C397BC11F8,IBI-B5C397BC11F8,"[""IBI-B5C397BC11F8""]",Met 86.11.259: Incantation bowl with Aramaic inscription,probable,1,1,1,7,0,2
IDENT-B5F2095272AE,IBI-B5F2095272AE,"[""IBI-B5F2095272AE""]",NLI incantation bowl 21 (Ms. Heb. 9467.82),confirmed,1,1,1,4,0,0
IDENT-B6AABE2F395E,IBI-B6AABE2F395E,"[""IBI-B6AABE2F395E""]",University of Michigan VRC work 574086,candidate,1,1,1,7,0,2
IDENT-B6B1F6551CBD,IBI-B6B1F6551CBD,"[""IBI-B6B1F6551CBD""]",Penn B2976: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-B72C2B4661EE,IBI-B72C2B4661EE,"[""IBI-B72C2B4661EE""]",097M,probable,1,1,1,1,0,0
IDENT-B73092679452,IBI-B73092679452,"[""IBI-B73092679452""]",Hilprecht Collection HS 3068 possible fragment,candidate,1,1,1,4,0,0
IDENT-B74372055B1B,IBI-B74372055B1B,"[""IBI-B74372055B1B""]",M 5,probable,1,1,1,2,1,1
IDENT-B75AF2D8983C,IBI-B75AF2D8983C,"[""IBI-B75AF2D8983C""]",Ābgīne Museum 110–S,confirmed,1,1,1,4,1,1
IDENT-B7981E70CCE1,IBI-B7981E70CCE1,"[""IBI-B7981E70CCE1""]",Ābgīne Museum 627–S,confirmed,1,1,1,4,1,1
IDENT-B7CAE3ED4D60,IBI-B7CAE3ED4D60,"[""IBI-B7CAE3ED4D60""]",Apotropaic index Myhrman,candidate,1,1,1,0,0,0
IDENT-B8152163710F,IBI-CD463292B7B0,"[""IBI-B8152163710F"", ""IBI-CD463292B7B0""]",MFL 10895,probable,2,2,2,2,2,2
IDENT-B84A152F08F2,IBI-B84A152F08F2,"[""IBI-B84A152F08F2""]",Apotropaic index Mous156,candidate,1,1,1,0,0,0
IDENT-B8589C86CB61,IBI-B8589C86CB61,"[""IBI-B8589C86CB61""]",Penn B6362: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-B86B0E550724,IBI-B86B0E550724,"[""IBI-B86B0E550724""]",British Museum 108822: incantation bowl,probable,1,1,1,3,0,0
IDENT-B92459BF5743,IBI-B92459BF5743,"[""IBI-B92459BF5743""]",British Museum 117871: incantation bowl,probable,1,1,1,3,0,0
IDENT-B925657D4CFC,IBI-B925657D4CFC,"[""IBI-B925657D4CFC""]",NLI incantation bowl 65 (Ms. Heb. 9467.64),confirmed,1,1,1,4,0,0
IDENT-B92E4622CE3B,IBI-B92E4622CE3B,"[""IBI-B92E4622CE3B""]",NLI Klagsbald donation component 5,candidate,1,1,1,2,0,0
IDENT-BA3BDCD8ECE9,IBI-BA3BDCD8ECE9,"[""IBI-BA3BDCD8ECE9""]",NLI incantation bowl 115 (Ms. Heb. 9467.63),confirmed,1,1,1,4,0,0
IDENT-BAD10E6659B3,IBI-BAD10E6659B3,"[""IBI-BAD10E6659B3""]",Apotropaic index Mor2,candidate,1,1,1,0,0,0
IDENT-BB0B566579F2,IBI-BB0B566579F2,"[""IBI-BB0B566579F2""]",British Museum 91729: incantation bowl,probable,1,1,1,3,0,0
IDENT-BB33CA3C9DF6,IBI-BB33CA3C9DF6,"[""IBI-BB33CA3C9DF6""]","British Museum 1957,0925.1",confirmed,1,1,1,6,3,0
IDENT-BB7E2D65B4F2,IBI-BB7E2D65B4F2,"[""IBI-BB7E2D65B4F2""]",Penn B6348: Hebrew Bowl Sherd,candidate,1,1,1,3,0,2
IDENT-BB9AB54B13F3,IBI-BB9AB54B13F3,"[""IBI-BB9AB54B13F3""]",Penn 85-48-906: Hebrew Bowl,candidate,1,1,1,3,0,2
IDENT-BBAD14924234,IBI-BBAD14924234,"[""IBI-BBAD14924234"", ""IBI-BDCAF03B3004""]",074A,probable,2,2,2,1,1,0
IDENT-BBB46EF28115,IBI-BBB46EF28115,"[""IBI-BBB46EF28115""]",Ābgīne Museum 626–S,confirmed,1,1,1,4,1,1
IDENT-BBD6713EFA40,IBI-BBD6713EFA40,"[""IBI-BBD6713EFA40""]",NLI incantation bowl 66 (Ms. Heb. 9467.76),confirmed,1,1,1,4,0,0
IDENT-BBF8DC8C2BCD,IBI-BBF8DC8C2BCD,"[""IBI-BBF8DC8C2BCD""]",Hilprecht Collection HS 3055,confirmed,1,1,1,4,0,0
IDENT-BBF9CDFE55F2,IBI-BBF9CDFE55F2,"[""IBI-BBF9CDFE55F2""]",NLI incantation bowl 8 (Ms. Heb. 9467.25),confirmed,1,1,1,4,0,0
IDENT-BC07E48B8A78,IBI-BC07E48B8A78,"[""IBI-BC07E48B8A78""]",British Museum 102583: incantation bowl,probable,1,1,1,3,0,0
IDENT-BC34FDB4C614,IBI-BC34FDB4C614,"[""IBI-BC34FDB4C614""]",Apotropaic index AMBB13,candidate,1,1,1,0,0,0
